state,year,month,day,date,wday,births
IL,1980,5,21,1980-05-21,Wed,516
IN,1980,5,21,1980-05-21,Wed,272
KS,1980,5,21,1980-05-21,Wed,119
KY,1980,5,21,1980-05-21,Wed,163
LA,1980,5,21,1980-05-21,Wed,216
MA,1980,5,21,1980-05-21,Wed,229
MD,1980,5,21,1980-05-21,Wed,161
ME,1980,5,21,1980-05-21,Wed,31
MI,1980,5,21,1980-05-21,Wed,387
MN,1980,5,21,1980-05-21,Wed,195
MO,1980,5,21,1980-05-21,Wed,233
MS,1980,5,21,1980-05-21,Wed,107
MT,1980,5,21,1980-05-21,Wed,39
NC,1980,5,21,1980-05-21,Wed,237
ND,1980,5,21,1980-05-21,Wed,32
NE,1980,5,21,1980-05-21,Wed,69
NH,1980,5,21,1980-05-21,Wed,38
NJ,1980,5,21,1980-05-21,Wed,239
NM,1980,5,21,1980-05-21,Wed,66
NV,1980,5,21,1980-05-21,Wed,37
NY,1980,5,21,1980-05-21,Wed,627
OH,1980,5,21,1980-05-21,Wed,454
OK,1980,5,21,1980-05-21,Wed,135
OR,1980,5,21,1980-05-21,Wed,124
PA,1980,5,21,1980-05-21,Wed,433
RI,1980,5,21,1980-05-21,Wed,42
SC,1980,5,21,1980-05-21,Wed,148
SD,1980,5,21,1980-05-21,Wed,34
TN,1980,5,21,1980-05-21,Wed,166
TX,1980,5,21,1980-05-21,Wed,703
UT,1980,5,21,1980-05-21,Wed,113
VA,1980,5,21,1980-05-21,Wed,191
VT,1980,5,21,1980-05-21,Wed,28
WA,1980,5,21,1980-05-21,Wed,189
WI,1980,5,21,1980-05-21,Wed,184
WV,1980,5,21,1980-05-21,Wed,78
WY,1980,5,21,1980-05-21,Wed,27
AK,1980,5,22,1980-05-22,Thurs,35
AL,1980,5,22,1980-05-22,Thurs,158
AR,1980,5,22,1980-05-22,Thurs,97
AZ,1980,5,22,1980-05-22,Thurs,158
CA,1980,5,22,1980-05-22,Thurs,1126
CO,1980,5,22,1980-05-22,Thurs,147
CT,1980,5,22,1980-05-22,Thurs,88
DC,1980,5,22,1980-05-22,Thurs,54
DE,1980,5,22,1980-05-22,Thurs,22
FL,1980,5,22,1980-05-22,Thurs,324
GA,1980,5,22,1980-05-22,Thurs,232
HI,1980,5,22,1980-05-22,Thurs,41
IA,1980,5,22,1980-05-22,Thurs,121
ID,1980,5,22,1980-05-22,Thurs,60
IL,1980,5,22,1980-05-22,Thurs,492
IN,1980,5,22,1980-05-22,Thurs,254
KS,1980,5,22,1980-05-22,Thurs,119
KY,1980,5,22,1980-05-22,Thurs,174
LA,1980,5,22,1980-05-22,Thurs,232
MA,1980,5,22,1980-05-22,Thurs,216
MD,1980,5,22,1980-05-22,Thurs,152
ME,1980,5,22,1980-05-22,Thurs,51
MI,1980,5,22,1980-05-22,Thurs,454
MN,1980,5,22,1980-05-22,Thurs,190
MO,1980,5,22,1980-05-22,Thurs,192
MS,1980,5,22,1980-05-22,Thurs,134
MT,1980,5,22,1980-05-22,Thurs,48
NC,1980,5,22,1980-05-22,Thurs,239
ND,1980,5,22,1980-05-22,Thurs,44
NE,1980,5,22,1980-05-22,Thurs,93
NH,1980,5,22,1980-05-22,Thurs,42
NJ,1980,5,22,1980-05-22,Thurs,251
NM,1980,5,22,1980-05-22,Thurs,78
NV,1980,5,22,1980-05-22,Thurs,40
NY,1980,5,22,1980-05-22,Thurs,652
OH,1980,5,22,1980-05-22,Thurs,491
OK,1980,5,22,1980-05-22,Thurs,126
OR,1980,5,22,1980-05-22,Thurs,137
PA,1980,5,22,1980-05-22,Thurs,431
RI,1980,5,22,1980-05-22,Thurs,26
SC,1980,5,22,1980-05-22,Thurs,128
SD,1980,5,22,1980-05-22,Thurs,41
TN,1980,5,22,1980-05-22,Thurs,189
TX,1980,5,22,1980-05-22,Thurs,790
UT,1980,5,22,1980-05-22,Thurs,137
VA,1980,5,22,1980-05-22,Thurs,223
VT,1980,5,22,1980-05-22,Thurs,17
WA,1980,5,22,1980-05-22,Thurs,209
WI,1980,5,22,1980-05-22,Thurs,219
WV,1980,5,22,1980-05-22,Thurs,104
WY,1980,5,22,1980-05-22,Thurs,31
AK,1980,5,23,1980-05-23,Fri,28
AL,1980,5,23,1980-05-23,Fri,159
AR,1980,5,23,1980-05-23,Fri,94
AZ,1980,5,23,1980-05-23,Fri,126
CA,1980,5,23,1980-05-23,Fri,1156
CO,1980,5,23,1980-05-23,Fri,158
CT,1980,5,23,1980-05-23,Fri,114
DC,1980,5,23,1980-05-23,Fri,38
DE,1980,5,23,1980-05-23,Fri,26
FL,1980,5,23,1980-05-23,Fri,326
GA,1980,5,23,1980-05-23,Fri,262
HI,1980,5,23,1980-05-23,Fri,56
IA,1980,5,23,1980-05-23,Fri,136
ID,1980,5,23,1980-05-23,Fri,65
IL,1980,5,23,1980-05-23,Fri,481
IN,1980,5,23,1980-05-23,Fri,264
KS,1980,5,23,1980-05-23,Fri,123
KY,1980,5,23,1980-05-23,Fri,161
LA,1980,5,23,1980-05-23,Fri,205
MA,1980,5,23,1980-05-23,Fri,224
MD,1980,5,23,1980-05-23,Fri,159
ME,1980,5,23,1980-05-23,Fri,45
MI,1980,5,23,1980-05-23,Fri,449
MN,1980,5,23,1980-05-23,Fri,221
MO,1980,5,23,1980-05-23,Fri,213
MS,1980,5,23,1980-05-23,Fri,122
MT,1980,5,23,1980-05-23,Fri,42
NC,1980,5,23,1980-05-23,Fri,257
ND,1980,5,23,1980-05-23,Fri,32
NE,1980,5,23,1980-05-23,Fri,71
NH,1980,5,23,1980-05-23,Fri,46
NJ,1980,5,23,1980-05-23,Fri,280
NM,1980,5,23,1980-05-23,Fri,84
NV,1980,5,23,1980-05-23,Fri,46
NY,1980,5,23,1980-05-23,Fri,741
OH,1980,5,23,1980-05-23,Fri,472
OK,1980,5,23,1980-05-23,Fri,143
OR,1980,5,23,1980-05-23,Fri,120
PA,1980,5,23,1980-05-23,Fri,465
RI,1980,5,23,1980-05-23,Fri,43
SC,1980,5,23,1980-05-23,Fri,113
SD,1980,5,23,1980-05-23,Fri,34
TN,1980,5,23,1980-05-23,Fri,220
TX,1980,5,23,1980-05-23,Fri,763
UT,1980,5,23,1980-05-23,Fri,146
VA,1980,5,23,1980-05-23,Fri,200
VT,1980,5,23,1980-05-23,Fri,24
WA,1980,5,23,1980-05-23,Fri,211
WI,1980,5,23,1980-05-23,Fri,176
WV,1980,5,23,1980-05-23,Fri,92
WY,1980,5,23,1980-05-23,Fri,26
AK,1980,5,24,1980-05-24,Sat,24
AL,1980,5,24,1980-05-24,Sat,140
AR,1980,5,24,1980-05-24,Sat,96
AZ,1980,5,24,1980-05-24,Sat,118
CA,1980,5,24,1980-05-24,Sat,962
CO,1980,5,24,1980-05-24,Sat,129
CT,1980,5,24,1980-05-24,Sat,115
DC,1980,5,24,1980-05-24,Sat,52
DE,1980,5,24,1980-05-24,Sat,20
FL,1980,5,24,1980-05-24,Sat,275
GA,1980,5,24,1980-05-24,Sat,186
HI,1980,5,24,1980-05-24,Sat,39
IA,1980,5,24,1980-05-24,Sat,135
ID,1980,5,24,1980-05-24,Sat,46
IL,1980,5,24,1980-05-24,Sat,477
IN,1980,5,24,1980-05-24,Sat,228
KS,1980,5,24,1980-05-24,Sat,88
KY,1980,5,24,1980-05-24,Sat,142
LA,1980,5,24,1980-05-24,Sat,171
MA,1980,5,24,1980-05-24,Sat,178
MD,1980,5,24,1980-05-24,Sat,126
ME,1980,5,24,1980-05-24,Sat,37
MI,1980,5,24,1980-05-24,Sat,383
MN,1980,5,24,1980-05-24,Sat,174
MO,1980,5,24,1980-05-24,Sat,201
MS,1980,5,24,1980-05-24,Sat,107
MT,1980,5,24,1980-05-24,Sat,36
NC,1980,5,24,1980-05-24,Sat,196
ND,1980,5,24,1980-05-24,Sat,28
NE,1980,5,24,1980-05-24,Sat,55
NH,1980,5,24,1980-05-24,Sat,34
NJ,1980,5,24,1980-05-24,Sat,211
NM,1980,5,24,1980-05-24,Sat,60
NV,1980,5,24,1980-05-24,Sat,41
NY,1980,5,24,1980-05-24,Sat,605
OH,1980,5,24,1980-05-24,Sat,392
OK,1980,5,24,1980-05-24,Sat,113
OR,1980,5,24,1980-05-24,Sat,111
PA,1980,5,24,1980-05-24,Sat,385
RI,1980,5,24,1980-05-24,Sat,39
SC,1980,5,24,1980-05-24,Sat,116
SD,1980,5,24,1980-05-24,Sat,27
TN,1980,5,24,1980-05-24,Sat,173
TX,1980,5,24,1980-05-24,Sat,642
UT,1980,5,24,1980-05-24,Sat,112
VA,1980,5,24,1980-05-24,Sat,186
VT,1980,5,24,1980-05-24,Sat,19
WA,1980,5,24,1980-05-24,Sat,167
WI,1980,5,24,1980-05-24,Sat,163
WV,1980,5,24,1980-05-24,Sat,73
WY,1980,5,24,1980-05-24,Sat,26
AK,1980,5,25,1980-05-25,Sun,24
AL,1980,5,25,1980-05-25,Sun,141
AR,1980,5,25,1980-05-25,Sun,87
AZ,1980,5,25,1980-05-25,Sun,102
CA,1980,5,25,1980-05-25,Sun,1036
CO,1980,5,25,1980-05-25,Sun,123
CT,1980,5,25,1980-05-25,Sun,75
DC,1980,5,25,1980-05-25,Sun,34
DE,1980,5,25,1980-05-25,Sun,22
FL,1980,5,25,1980-05-25,Sun,326
GA,1980,5,25,1980-05-25,Sun,200
HI,1980,5,25,1980-05-25,Sun,47
IA,1980,5,25,1980-05-25,Sun,131
ID,1980,5,25,1980-05-25,Sun,41
IL,1980,5,25,1980-05-25,Sun,432
IN,1980,5,25,1980-05-25,Sun,227
KS,1980,5,25,1980-05-25,Sun,96
KY,1980,5,25,1980-05-25,Sun,141
LA,1980,5,25,1980-05-25,Sun,152
MA,1980,5,25,1980-05-25,Sun,172
MD,1980,5,25,1980-05-25,Sun,127
ME,1980,5,25,1980-05-25,Sun,33
MI,1980,5,25,1980-05-25,Sun,338
MN,1980,5,25,1980-05-25,Sun,161
MO,1980,5,25,1980-05-25,Sun,188
MS,1980,5,25,1980-05-25,Sun,114
MT,1980,5,25,1980-05-25,Sun,36
NC,1980,5,25,1980-05-25,Sun,181
ND,1980,5,25,1980-05-25,Sun,28
NE,1980,5,25,1980-05-25,Sun,64
NH,1980,5,25,1980-05-25,Sun,38
NJ,1980,5,25,1980-05-25,Sun,233
NM,1980,5,25,1980-05-25,Sun,72
NV,1980,5,25,1980-05-25,Sun,23
NY,1980,5,25,1980-05-25,Sun,569
OH,1980,5,25,1980-05-25,Sun,393
OK,1980,5,25,1980-05-25,Sun,109
OR,1980,5,25,1980-05-25,Sun,104
PA,1980,5,25,1980-05-25,Sun,382
RI,1980,5,25,1980-05-25,Sun,35
SC,1980,5,25,1980-05-25,Sun,87
SD,1980,5,25,1980-05-25,Sun,24
TN,1980,5,25,1980-05-25,Sun,164
TX,1980,5,25,1980-05-25,Sun,637
UT,1980,5,25,1980-05-25,Sun,108
VA,1980,5,25,1980-05-25,Sun,158
VT,1980,5,25,1980-05-25,Sun,14
WA,1980,5,25,1980-05-25,Sun,173
WI,1980,5,25,1980-05-25,Sun,180
WV,1980,5,25,1980-05-25,Sun,62
WY,1980,5,25,1980-05-25,Sun,18
AK,1980,5,26,1980-05-26,Mon,23
AL,1980,5,26,1980-05-26,Mon,147
AR,1980,5,26,1980-05-26,Mon,76
AZ,1980,5,26,1980-05-26,Mon,98
CA,1980,5,26,1980-05-26,Mon,918
CO,1980,5,26,1980-05-26,Mon,123
CT,1980,5,26,1980-05-26,Mon,76
DC,1980,5,26,1980-05-26,Mon,36
DE,1980,5,26,1980-05-26,Mon,18
FL,1980,5,26,1980-05-26,Mon,328
GA,1980,5,26,1980-05-26,Mon,232
HI,1980,5,26,1980-05-26,Mon,57
IA,1980,5,26,1980-05-26,Mon,110
ID,1980,5,26,1980-05-26,Mon,45
IL,1980,5,26,1980-05-26,Mon,409
IN,1980,5,26,1980-05-26,Mon,230
KS,1980,5,26,1980-05-26,Mon,96
KY,1980,5,26,1980-05-26,Mon,122
LA,1980,5,26,1980-05-26,Mon,200
MA,1980,5,26,1980-05-26,Mon,167
MD,1980,5,26,1980-05-26,Mon,142
ME,1980,5,26,1980-05-26,Mon,31
MI,1980,5,26,1980-05-26,Mon,371
MN,1980,5,26,1980-05-26,Mon,175
MO,1980,5,26,1980-05-26,Mon,196
MS,1980,5,26,1980-05-26,Mon,122
MT,1980,5,26,1980-05-26,Mon,37
NC,1980,5,26,1980-05-26,Mon,202
ND,1980,5,26,1980-05-26,Mon,28
NE,1980,5,26,1980-05-26,Mon,63
NH,1980,5,26,1980-05-26,Mon,32
NJ,1980,5,26,1980-05-26,Mon,239
NM,1980,5,26,1980-05-26,Mon,64
NV,1980,5,26,1980-05-26,Mon,31
NY,1980,5,26,1980-05-26,Mon,572
OH,1980,5,26,1980-05-26,Mon,389
OK,1980,5,26,1980-05-26,Mon,135
OR,1980,5,26,1980-05-26,Mon,112
PA,1980,5,26,1980-05-26,Mon,370
RI,1980,5,26,1980-05-26,Mon,27
SC,1980,5,26,1980-05-26,Mon,107
SD,1980,5,26,1980-05-26,Mon,39
TN,1980,5,26,1980-05-26,Mon,186
TX,1980,5,26,1980-05-26,Mon,699
UT,1980,5,26,1980-05-26,Mon,111
VA,1980,5,26,1980-05-26,Mon,178
VT,1980,5,26,1980-05-26,Mon,20
WA,1980,5,26,1980-05-26,Mon,205
WI,1980,5,26,1980-05-26,Mon,168
WV,1980,5,26,1980-05-26,Mon,56
WY,1980,5,26,1980-05-26,Mon,26
AK,1980,5,27,1980-05-27,Tues,37
AL,1980,5,27,1980-05-27,Tues,195
AR,1980,5,27,1980-05-27,Tues,94
AZ,1980,5,27,1980-05-27,Tues,144
CA,1980,5,27,1980-05-27,Tues,1202
CO,1980,5,27,1980-05-27,Tues,156
CT,1980,5,27,1980-05-27,Tues,120
DC,1980,5,27,1980-05-27,Tues,50
DE,1980,5,27,1980-05-27,Tues,26
FL,1980,5,27,1980-05-27,Tues,334
GA,1980,5,27,1980-05-27,Tues,256
HI,1980,5,27,1980-05-27,Tues,47
IA,1980,5,27,1980-05-27,Tues,129
ID,1980,5,27,1980-05-27,Tues,48
IL,1980,5,27,1980-05-27,Tues,508
IN,1980,5,27,1980-05-27,Tues,259
KS,1980,5,27,1980-05-27,Tues,95
KY,1980,5,27,1980-05-27,Tues,153
LA,1980,5,27,1980-05-27,Tues,222
MA,1980,5,27,1980-05-27,Tues,222
MD,1980,5,27,1980-05-27,Tues,121
ME,1980,5,27,1980-05-27,Tues,53
MI,1980,5,27,1980-05-27,Tues,444
MN,1980,5,27,1980-05-27,Tues,196
MO,1980,5,27,1980-05-27,Tues,224
MS,1980,5,27,1980-05-27,Tues,139
MT,1980,5,27,1980-05-27,Tues,42
NC,1980,5,27,1980-05-27,Tues,222
ND,1980,5,27,1980-05-27,Tues,42
NE,1980,5,27,1980-05-27,Tues,91
NH,1980,5,27,1980-05-27,Tues,50
NJ,1980,5,27,1980-05-27,Tues,285
NM,1980,5,27,1980-05-27,Tues,80
NV,1980,5,27,1980-05-27,Tues,47
NY,1980,5,27,1980-05-27,Tues,666
OH,1980,5,27,1980-05-27,Tues,470
OK,1980,5,27,1980-05-27,Tues,125
OR,1980,5,27,1980-05-27,Tues,155
PA,1980,5,27,1980-05-27,Tues,405
RI,1980,5,27,1980-05-27,Tues,35
SC,1980,5,27,1980-05-27,Tues,132
SD,1980,5,27,1980-05-27,Tues,30
TN,1980,5,27,1980-05-27,Tues,199
TX,1980,5,27,1980-05-27,Tues,773
UT,1980,5,27,1980-05-27,Tues,118
VA,1980,5,27,1980-05-27,Tues,191
VT,1980,5,27,1980-05-27,Tues,20
WA,1980,5,27,1980-05-27,Tues,184
WI,1980,5,27,1980-05-27,Tues,219
WV,1980,5,27,1980-05-27,Tues,65
WY,1980,5,27,1980-05-27,Tues,29
AK,1980,5,28,1980-05-28,Wed,30
AL,1980,5,28,1980-05-28,Wed,176
AR,1980,5,28,1980-05-28,Wed,97
AZ,1980,5,28,1980-05-28,Wed,144
CA,1980,5,28,1980-05-28,Wed,1138
CO,1980,5,28,1980-05-28,Wed,146
CT,1980,5,28,1980-05-28,Wed,126
DC,1980,5,28,1980-05-28,Wed,52
DE,1980,5,28,1980-05-28,Wed,24
FL,1980,5,28,1980-05-28,Wed,365
GA,1980,5,28,1980-05-28,Wed,262
HI,1980,5,28,1980-05-28,Wed,46
IA,1980,5,28,1980-05-28,Wed,149
ID,1980,5,28,1980-05-28,Wed,67
IL,1980,5,28,1980-05-28,Wed,520
IN,1980,5,28,1980-05-28,Wed,228
KS,1980,5,28,1980-05-28,Wed,105
KY,1980,5,28,1980-05-28,Wed,175
LA,1980,5,28,1980-05-28,Wed,186
MA,1980,5,28,1980-05-28,Wed,190
MD,1980,5,28,1980-05-28,Wed,133
ME,1980,5,28,1980-05-28,Wed,47
MI,1980,5,28,1980-05-28,Wed,374
MN,1980,5,28,1980-05-28,Wed,222
MO,1980,5,28,1980-05-28,Wed,201
MS,1980,5,28,1980-05-28,Wed,100
MT,1980,5,28,1980-05-28,Wed,44
NC,1980,5,28,1980-05-28,Wed,222
ND,1980,5,28,1980-05-28,Wed,34
NE,1980,5,28,1980-05-28,Wed,79
NH,1980,5,28,1980-05-28,Wed,51
NJ,1980,5,28,1980-05-28,Wed,252
NM,1980,5,28,1980-05-28,Wed,74
NV,1980,5,28,1980-05-28,Wed,37
NY,1980,5,28,1980-05-28,Wed,676
OH,1980,5,28,1980-05-28,Wed,489
OK,1980,5,28,1980-05-28,Wed,171
OR,1980,5,28,1980-05-28,Wed,132
PA,1980,5,28,1980-05-28,Wed,499
RI,1980,5,28,1980-05-28,Wed,52
SC,1980,5,28,1980-05-28,Wed,133
SD,1980,5,28,1980-05-28,Wed,32
TN,1980,5,28,1980-05-28,Wed,217
TX,1980,5,28,1980-05-28,Wed,739
UT,1980,5,28,1980-05-28,Wed,137
VA,1980,5,28,1980-05-28,Wed,238
VT,1980,5,28,1980-05-28,Wed,21
WA,1980,5,28,1980-05-28,Wed,208
WI,1980,5,28,1980-05-28,Wed,234
WV,1980,5,28,1980-05-28,Wed,89
WY,1980,5,28,1980-05-28,Wed,35
AK,1980,5,29,1980-05-29,Thurs,33
AL,1980,5,29,1980-05-29,Thurs,153
AR,1980,5,29,1980-05-29,Thurs,99
AZ,1980,5,29,1980-05-29,Thurs,152
CA,1980,5,29,1980-05-29,Thurs,1094
CO,1980,5,29,1980-05-29,Thurs,156
CT,1980,5,29,1980-05-29,Thurs,104
DC,1980,5,29,1980-05-29,Thurs,74
DE,1980,5,29,1980-05-29,Thurs,26
FL,1980,5,29,1980-05-29,Thurs,306
GA,1980,5,29,1980-05-29,Thurs,224
HI,1980,5,29,1980-05-29,Thurs,52
IA,1980,5,29,1980-05-29,Thurs,146
ID,1980,5,29,1980-05-29,Thurs,53
IL,1980,5,29,1980-05-29,Thurs,574
IN,1980,5,29,1980-05-29,Thurs,243
KS,1980,5,29,1980-05-29,Thurs,104
KY,1980,5,29,1980-05-29,Thurs,184
LA,1980,5,29,1980-05-29,Thurs,224
MA,1980,5,29,1980-05-29,Thurs,200
MD,1980,5,29,1980-05-29,Thurs,150
ME,1980,5,29,1980-05-29,Thurs,48
MI,1980,5,29,1980-05-29,Thurs,433
MN,1980,5,29,1980-05-29,Thurs,179
MO,1980,5,29,1980-05-29,Thurs,223
MS,1980,5,29,1980-05-29,Thurs,114
MT,1980,5,29,1980-05-29,Thurs,38
NC,1980,5,29,1980-05-29,Thurs,242
ND,1980,5,29,1980-05-29,Thurs,42
NE,1980,5,29,1980-05-29,Thurs,83
NH,1980,5,29,1980-05-29,Thurs,39
NJ,1980,5,29,1980-05-29,Thurs,250
NM,1980,5,29,1980-05-29,Thurs,68
NV,1980,5,29,1980-05-29,Thurs,42
NY,1980,5,29,1980-05-29,Thurs,685
OH,1980,5,29,1980-05-29,Thurs,476
OK,1980,5,29,1980-05-29,Thurs,155
OR,1980,5,29,1980-05-29,Thurs,124
PA,1980,5,29,1980-05-29,Thurs,468
RI,1980,5,29,1980-05-29,Thurs,40
SC,1980,5,29,1980-05-29,Thurs,140
SD,1980,5,29,1980-05-29,Thurs,41
TN,1980,5,29,1980-05-29,Thurs,202
TX,1980,5,29,1980-05-29,Thurs,774
UT,1980,5,29,1980-05-29,Thurs,133
VA,1980,5,29,1980-05-29,Thurs,227
VT,1980,5,29,1980-05-29,Thurs,25
WA,1980,5,29,1980-05-29,Thurs,198
WI,1980,5,29,1980-05-29,Thurs,225
WV,1980,5,29,1980-05-29,Thurs,94
WY,1980,5,29,1980-05-29,Thurs,30
AK,1980,5,30,1980-05-30,Fri,20
AL,1980,5,30,1980-05-30,Fri,186
AR,1980,5,30,1980-05-30,Fri,114
AZ,1980,5,30,1980-05-30,Fri,142
CA,1980,5,30,1980-05-30,Fri,1178
CO,1980,5,30,1980-05-30,Fri,125
CT,1980,5,30,1980-05-30,Fri,97
DC,1980,5,30,1980-05-30,Fri,50
DE,1980,5,30,1980-05-30,Fri,18
FL,1980,5,30,1980-05-30,Fri,352
GA,1980,5,30,1980-05-30,Fri,248
HI,1980,5,30,1980-05-30,Fri,51
IA,1980,5,30,1980-05-30,Fri,146
ID,1980,5,30,1980-05-30,Fri,44
IL,1980,5,30,1980-05-30,Fri,537
IN,1980,5,30,1980-05-30,Fri,259
KS,1980,5,30,1980-05-30,Fri,109
KY,1980,5,30,1980-05-30,Fri,161
LA,1980,5,30,1980-05-30,Fri,231
MA,1980,5,30,1980-05-30,Fri,203
MD,1980,5,30,1980-05-30,Fri,146
ME,1980,5,30,1980-05-30,Fri,50
MI,1980,5,30,1980-05-30,Fri,405
MN,1980,5,30,1980-05-30,Fri,167
MO,1980,5,30,1980-05-30,Fri,237
MS,1980,5,30,1980-05-30,Fri,129
MT,1980,5,30,1980-05-30,Fri,36
NC,1980,5,30,1980-05-30,Fri,247
ND,1980,5,30,1980-05-30,Fri,28
NE,1980,5,30,1980-05-30,Fri,68
NH,1980,5,30,1980-05-30,Fri,27
NJ,1980,5,30,1980-05-30,Fri,280
NM,1980,5,30,1980-05-30,Fri,62
NV,1980,5,30,1980-05-30,Fri,31
NY,1980,5,30,1980-05-30,Fri,722
OH,1980,5,30,1980-05-30,Fri,493
OK,1980,5,30,1980-05-30,Fri,137
OR,1980,5,30,1980-05-30,Fri,128
PA,1980,5,30,1980-05-30,Fri,438
RI,1980,5,30,1980-05-30,Fri,30
SC,1980,5,30,1980-05-30,Fri,142
SD,1980,5,30,1980-05-30,Fri,43
TN,1980,5,30,1980-05-30,Fri,217
TX,1980,5,30,1980-05-30,Fri,748
UT,1980,5,30,1980-05-30,Fri,128
VA,1980,5,30,1980-05-30,Fri,240
VT,1980,5,30,1980-05-30,Fri,22
WA,1980,5,30,1980-05-30,Fri,209
WI,1980,5,30,1980-05-30,Fri,193
WV,1980,5,30,1980-05-30,Fri,73
WY,1980,5,30,1980-05-30,Fri,35
AK,1980,5,31,1980-05-31,Sat,27
AL,1980,5,31,1980-05-31,Sat,141
AR,1980,5,31,1980-05-31,Sat,82
AZ,1980,5,31,1980-05-31,Sat,128
CA,1980,5,31,1980-05-31,Sat,984
CO,1980,5,31,1980-05-31,Sat,133
CT,1980,5,31,1980-05-31,Sat,86
DC,1980,5,31,1980-05-31,Sat,44
DE,1980,5,31,1980-05-31,Sat,16
FL,1980,5,31,1980-05-31,Sat,293
GA,1980,5,31,1980-05-31,Sat,194
HI,1980,5,31,1980-05-31,Sat,46
IA,1980,5,31,1980-05-31,Sat,107
ID,1980,5,31,1980-05-31,Sat,46
IL,1980,5,31,1980-05-31,Sat,436
IN,1980,5,31,1980-05-31,Sat,192
KS,1980,5,31,1980-05-31,Sat,111
KY,1980,5,31,1980-05-31,Sat,140
LA,1980,5,31,1980-05-31,Sat,183
MA,1980,5,31,1980-05-31,Sat,143
MD,1980,5,31,1980-05-31,Sat,127
ME,1980,5,31,1980-05-31,Sat,42
MI,1980,5,31,1980-05-31,Sat,389
MN,1980,5,31,1980-05-31,Sat,168
MO,1980,5,31,1980-05-31,Sat,208
MS,1980,5,31,1980-05-31,Sat,114
MT,1980,5,31,1980-05-31,Sat,36
NC,1980,5,31,1980-05-31,Sat,209
ND,1980,5,31,1980-05-31,Sat,34
NE,1980,5,31,1980-05-31,Sat,55
NH,1980,5,31,1980-05-31,Sat,25
NJ,1980,5,31,1980-05-31,Sat,240
NM,1980,5,31,1980-05-31,Sat,48
NV,1980,5,31,1980-05-31,Sat,39
NY,1980,5,31,1980-05-31,Sat,589
OH,1980,5,31,1980-05-31,Sat,403
OK,1980,5,31,1980-05-31,Sat,118
OR,1980,5,31,1980-05-31,Sat,97
PA,1980,5,31,1980-05-31,Sat,398
RI,1980,5,31,1980-05-31,Sat,27
SC,1980,5,31,1980-05-31,Sat,109
SD,1980,5,31,1980-05-31,Sat,30
TN,1980,5,31,1980-05-31,Sat,166
TX,1980,5,31,1980-05-31,Sat,648
UT,1980,5,31,1980-05-31,Sat,93
VA,1980,5,31,1980-05-31,Sat,170
VT,1980,5,31,1980-05-31,Sat,18
WA,1980,5,31,1980-05-31,Sat,168
WI,1980,5,31,1980-05-31,Sat,182
WV,1980,5,31,1980-05-31,Sat,65
WY,1980,5,31,1980-05-31,Sat,27
AK,1980,6,1,1980-06-01,Sun,20
AL,1980,6,1,1980-06-01,Sun,147
AR,1980,6,1,1980-06-01,Sun,80
AZ,1980,6,1,1980-06-01,Sun,114
CA,1980,6,1,1980-06-01,Sun,1000
CO,1980,6,1,1980-06-01,Sun,119
CT,1980,6,1,1980-06-01,Sun,92
DC,1980,6,1,1980-06-01,Sun,60
DE,1980,6,1,1980-06-01,Sun,14
FL,1980,6,1,1980-06-01,Sun,284
GA,1980,6,1,1980-06-01,Sun,228
HI,1980,6,1,1980-06-01,Sun,51
IA,1980,6,1,1980-06-01,Sun,110
ID,1980,6,1,1980-06-01,Sun,48
IL,1980,6,1,1980-06-01,Sun,452
IN,1980,6,1,1980-06-01,Sun,203
KS,1980,6,1,1980-06-01,Sun,95
KY,1980,6,1,1980-06-01,Sun,151
LA,1980,6,1,1980-06-01,Sun,161
MA,1980,6,1,1980-06-01,Sun,181
MD,1980,6,1,1980-06-01,Sun,109
ME,1980,6,1,1980-06-01,Sun,50
MI,1980,6,1,1980-06-01,Sun,313
MN,1980,6,1,1980-06-01,Sun,153
MO,1980,6,1,1980-06-01,Sun,170
MS,1980,6,1,1980-06-01,Sun,82
MT,1980,6,1,1980-06-01,Sun,39
NC,1980,6,1,1980-06-01,Sun,186
ND,1980,6,1,1980-06-01,Sun,26
NE,1980,6,1,1980-06-01,Sun,71
NH,1980,6,1,1980-06-01,Sun,45
NJ,1980,6,1,1980-06-01,Sun,217
NM,1980,6,1,1980-06-01,Sun,68
NV,1980,6,1,1980-06-01,Sun,43
NY,1980,6,1,1980-06-01,Sun,606
OH,1980,6,1,1980-06-01,Sun,425
OK,1980,6,1,1980-06-01,Sun,113
OR,1980,6,1,1980-06-01,Sun,91
PA,1980,6,1,1980-06-01,Sun,374
RI,1980,6,1,1980-06-01,Sun,33
SC,1980,6,1,1980-06-01,Sun,119
SD,1980,6,1,1980-06-01,Sun,31
TN,1980,6,1,1980-06-01,Sun,133
TX,1980,6,1,1980-06-01,Sun,633
UT,1980,6,1,1980-06-01,Sun,105
VA,1980,6,1,1980-06-01,Sun,162
VT,1980,6,1,1980-06-01,Sun,30
WA,1980,6,1,1980-06-01,Sun,159
WI,1980,6,1,1980-06-01,Sun,170
WV,1980,6,1,1980-06-01,Sun,61
WY,1980,6,1,1980-06-01,Sun,27
AK,1980,6,2,1980-06-02,Mon,23
AL,1980,6,2,1980-06-02,Mon,153
AR,1980,6,2,1980-06-02,Mon,94
AZ,1980,6,2,1980-06-02,Mon,132
